赶紧补在最后~~~~~~~~~拜拜导演好好学习钢锯岭吧！,0.7895,1
"导演练剧情的连贯性都保持不了....这剧跟东亚某国的抗日神剧有一拼,",0.1559,-1
但导演水平实在太差，,0.1348,-1
"导演功力不行,",0.1415,-1
导演到底想说什么？,0.1508,-1
感觉导演编剧自己的底气都不够,0.1698,-1
但热心小兵的爆头也许是导演的一种宣示。,0.482,0
而导演也故意把这个桥段幽默一把。,0.378,0
可惜导演把每个女性角色都当成锤哥的挂件…,0.3714,0
作为《偷天换日》和《速8》的导演，,0.3828,0
很可能就是一个制片人导演编剧未取得共识最后多方妥协的怪胎。,0.1475,-1
不愧是《速8》的导演导的，,0.4497,0
这个导演赶紧被好莱坞拉黑吧,0.2517,-1
看导演和监制就知道，,0.3536,0
导演剧本各种不合后的产物！,0.1509,-1
新导演似乎完全没有理解黑衣人系列的趣味，,0.2286,-1
装模作样神神叨叨（一些清洁人类灭霸思想🈶️）然后为了死在邦德前头就得跟他多唠一会整个为了死而死就这拍了2h40min属实是导演编剧占很大问题//我以为我会为邦德赴死而哭但确实为邦德些许潦草的结局遗憾不甘（我哪想得到15年了维斯帕还要被炸墓）,0.4595,0
符合丹叔007的风格；导演拍摄人文风光方面真不错，,0.8972,1
然而导演对她的戏份太懂的惜字如金，,0.2786,-1
可能要找诺兰、绿草地这样的英国导演来改良了。,0.2705,-1
导演班底差，,0.1374,-1
导演很技工。,0.37,0
PS福永和福奎阿可能是好莱坞最实至“名”归的两位清宫戏导演。,0.4162,0
导演的掌控能力还是太差了，,0.135,-1
我还以为导演也是日本人呢，,0.3218,0
结果导演是个澳大利亚人，,0.2126,-1
"6.3/10本片再一次验证了影迷之间常用来打趣的一句话,那便是温子仁监制作品与温子仁导演作品得区分看待。",0.7542,1
但是打斗是三线导演水平还是搞不懂华纳，,0.2767,-1
导演明显功力不够，,0.1516,-1
导演真的是毫无想象力，,0.1397,-1
找了一个毫无美感意识的导演，,0.1523,-1
导演自己都没有把附身的来龙去脉想明白就拍片了，,0.1459,-1
不过这点钱真的应该去请个好编剧2333感觉很多导演们都宁可自己来也不想花钱请好编剧的样子其实故事相对其他而言还蛮便宜的因为编剧们都一直是隐形人大家讲电影都爱讲导演和主演编剧是谁却很少第一时间记住隐形程度可见一斑,0.1961,-1
导演自己都没有把附身的来龙去脉想明白就拍片了，,0.1459,-1
导演也相当可爱了。,0.667,0
可惜导演没弄好。,0.155,-1
儿童电影竟然看完了小小的事情拍的有滋有味导演了不起,0.2434,-1
《爱在日落黄昏时》导演作品。,0.4115,0
却发现自己二十年来的焦虑可以在极地工作的孤独中治愈～【导演真的不是TED黑吗】妻子失踪，,0.509,0
导演感觉更是不在状态，,0.141,-1
导演明明是林克莱特，,0.2443,-1
2020#69☞即使是看起来套路的故事经过导演和大魔王的处理还是要优于平均水平的三星半,0.4438,0
优秀女演员和优秀导演合作的讲述女性迷失与挣扎的电影，,0.5687,0
看到导演时我震惊了...难怪电影里那么多壁画...,0.3078,0
爱在三部曲导演理查德·林特莱克新作，,0.8356,1
明显能看出导演尽可能让老角色有更多的戏份。,0.2217,-1
没办法导演们太难了，,0.1378,-1
基本浓缩了导演对星战的态度，,0.2578,-1
三部曲应该一个导演导的。,0.1859,-1
还是导演的问题。,0.1455,-1
新世纪前后沃卓斯基姐弟、诺兰等一批个性化的科幻片导演出现之后，,0.3841,0
只有斯科特、卡梅隆这些老导演还能继续玩创意，,0.3717,0
不过现在DC宇宙把导演偏个人化的风格剔除的一干二净，,0.7324,1
导演是不是不知道“Panning”和“Trackshot”这两个运镜手法怎么写？,0.1543,-1
看过导演之前那些恐怖短片，,0.4261,0
恐怖片导演毕竟是恐怖片导演，,0.1633,-1
导演的功力明显是不够的。,0.1464,-1
片子里始终都有出现~桑导恐怖片导演功力完全没浪费，,0.2994,-1
导演在青春片路线中加入恐怖片的风格，,0.2708,-1
这片的理想导演人选应该是是枝裕和,0.3513,0
不同导演，,0.1556,-1
以及我看完才发现导演为温子仁徒弟；搞笑如沙雕气息——黑暗气息与搞笑氛围、成熟男孩与幼稚成人这两对反差形成了笑点，,0.2468,-1
导演你还是回去拍你的恐怖片吧。,0.1533,-1
ps：推荐你们去看本片导演之前的恐怖短片，,0.3873,0
所以不是所有拍恐怖片的导演都能有温子仁的水平的。,0.2583,-1
个别镜头略吓人（因为导演是恐怖片导演DavidF.Sandberg的缘故？,0.1974,-1
导演我知道你是想探究一下原生家庭的各种问题，,0.2688,-1
导演也真一看就是拍恐怖片的。,0.1463,-1
而DC本身迷人的黑暗面则靠导演的恐怖片经验带来的小心思塑造的氛围感才维护起来点。,0.91,1
恐怖片导演出身戏剧张力不够啊。,0.2376,-1
导演还是懂宅梗嘛。,0.2195,-1
导演在内在调度上非常死板，,0.1431,-1
导演在长片的驾驭能量比《关灯后》的确加强了很多，,0.6158,0
导演明明是有功夫的。,0.2349,-1
导致故事没有说服力（导演问题）；2、家中小伙伴发现Billy真身的环节生硬，,0.1621,-1
导演可以画好十几分钟的动画片，,0.2329,-1
然而导演功力有欠缺，,0.1915,-1
导演以为观众都在他的梦里。,0.2425,-1
"波茜娅在魔女嘉莉里演的女霸王欺凌被报复,导演肯定是看了那部选的她哈哈",0.3952,0
结果当你以为导演很高端会怎么去圆这个故事，,0.2236,-1
导演应该在想“我反转了就算是完成恐怖片任务了”，,0.1774,-1
导演在一小时四十来分钟的时间里讲里数个小故事，,0.1468,-1
其实可以看出来导演在尽力(对多重时间线的编排与剧情的反转)，,0.41,0
导演在可见的画内空间里，,0.3571,0
“升级”导演新作，,0.38,0
导演大概是看了《私人采购》里兀自开合的玻璃门得到了创作灵感，,0.6506,0
给人一种极度情绪化的感觉这就是为什么后面她可以感受得到隐形人的存在而其他人不行觉得导演这个细节特好。,0.8046,1
可以可以🌚导演是个狼人,0.1786,-1
好想和导演做爱啊！,0.6036,0
是一次很酷的导演处理。,0.6157,0
赋予电影高于编剧、导演所能赋予的可信度。,0.7301,1
不但没营造出细思极恐的惊悚氛围反而还弄出了一种要么是导演剪掉了什么重要部分，,0.1888,-1
当时女他和upgrade一同入围巴黎诡奇电影节的时候就觉得这个导演真的是很有天赋，,0.4939,0
以及导演夹带私货，,0.351,0
导演雷·沃纳尔基本把《升级》里爱炫技的毛病规避掉了，,0.3472,0
这种打斗戏可能会成为导演的标志，,0.2752,-1
导演诸如反复横摇的镜头运用和对封闭空间的制造的恐怖效果很有温子仁在《招魂》中的水平，,0.5114,0
导演真干脆，,0.2178,-1
导演把《升级》的动作炸裂感与《消失的爱人》的操控与反制结合起来。,0.7897,1
他的导演功力也逐渐可以向好哥们温子仁慢慢看齐了。,0.8174,1
导演的调度能力，,0.2235,-1
得益于导演前作《升级》的成功案例，,0.4908,0
后半段是导演风格的延续，,0.2682,-1
？看到隐形男主一人独杀十个警察就不想看了醒醒啊导演中国烂片都不流行这样的主角光环了！,0.1366,-1
很喜欢导演的上部作品《升级》，,0.7583,1
LeighWhannell这么有前途的R级片导演千万别被漫威收编了才好,0.8256,1
18年看过导演的《升级》，,0.386,0
这位导演进步很大，,0.2186,-1
查了作品表发现之前就看过导演的《升级》，,0.3436,0
所以这个导演的风格我可能不太喜欢了,0.2392,-1
导演与范霍文或卡梅隆的相比，,0.3487,0
导演最后也给了女主这么一个“制胜时刻”，,0.1668,-1
不得不感叹沃纳尔导演功力的提升还是挺快的。,0.7876,1
一些动作场面的处理上明显可以看出导演前作《升级》的影子。,0.6119,0
在导演的帮助下她最终得以将银幕外所有沉默的目击者一并指认为帮凶。,0.4365,0
被营销号潮吹的《升级》导演的续作，,0.224,-1
要说前半段导演还努力营造惊悚氛围，,0.2289,-1
聪明的导演会用视听制造氛围，,0.533,0
导演未来可期。,0.242,-1
导演更厉害的是把一个原来大制片厂设定的怪物电影结合现在做成了反家暴电影，,0.1433,-1
导演掌控不错。,0.3779,0
《升级》导演李瓦闹的事业看来是正式扬帆启航了。,0.3193,0
拍过《升级》的导演对于黑科技的展现实在迷人：隐身衣正式亮相那里，,0.5805,0
不如导演自己的作品《升级》好看，,0.1709,-1
这个导演特别怕观众看不懂，,0.1765,-1
塞隆肯定是欠了导演人情,0.2317,-1
一直在怨念詹姆斯·格雷导演上一部《迷失Z城》在国内上映的时候，,0.6203,0
对于这种反类型的作者导演，,0.1547,-1
每次看完格雷导演的电影，,0.8298,1
基本上导演是把《迷失Z城》又翻拍了一遍太空版……,0.3433,0
或许是导演cynical一面的一种表达？,0.251,-1
格雷是一个很浪漫甚至有些老派的导演，,0.4154,0
至少导演还是让父亲坚持了自己的选择，,0.5138,0
格雷最接近的导演其实是维斯康蒂,0.4067,0
格雷果然是商业片中的文艺导演，,0.3727,0
导演善于宏大叙事，,0.6148,0
还真以为是黑暗之心和现代启示录结尾lame的要吐血了这个导演老是以一副“我有很深刻的东西要告诉你”的嘴脸来欺骗观众其实只是热衷于Abandonmentissue.,0.1785,-1
再查查导演格雷的简介，,0.3589,0
格雷依旧是当下好莱坞最独特的导演之一，,0.538,0
据说导演的原意还被修改过，,0.1782,-1
这已经不是普通导演所能企及的领域了，,0.1927,-1
科学概念方面的槽点实在过多；导演JamesGray从首作的纽约《小奥德萨》街区到如今的太阳系边缘都逃脱不掉daddyissue，,0.2723,-1
让格雷之类的作者导演可以更好的营造出自己心中的氛围，,0.779,1
作为一个文科狗也觉得导演不是在拍电影而是在试图重写人类物理学天文学工程学教科书，,0.1941,-1
但导演用这些所有元素，,0.2361,-1
期待导演剪辑版。,0.4638,0
不是每个导演都能像维伦纽瓦，,0.3405,0
每一部作者电影有着它不同的质感和样子；很多作者导演们拍的始终是一部电影，,0.7908,1
导演在想啥？,0.1463,-1
说起来该片摄影师合作的导演都音乐品味斐然，,0.432,0
导演是在讽刺观众们“可耻的猎奇心”。,0.1474,-1
不难看出作为导演的詹姆斯·格雷并没能完全按照他的原初想法完成这部电影，,0.3734,0
能看出剪辑帮导演剪掉很多冗余桥段。,0.2165,-1
关键时刻逃避解决一闪而过的文艺片导演通病。,0.1563,-1
片尾的40秒和导演没关系，,0.1502,-1
剧本和导演这样，,0.1736,-1
我那么渴望成为一名导演，,0.3848,0
未来做不做导演，,0.2165,-1
离导演前作《头脑特工队》差很远，,0.1533,-1
这个导演值得期待！,0.6105,0
最后发现导演是尼尔马歇尔，,0.2483,-1
权游导演的電影，,0.2688,-1
对标导演野心的话，,0.2028,-1
再看看导演B级片的审美，,0.4508,0
导演很热衷于追求“大”，,0.4345,0
但导演一味展现自己的恶趣味和暴力奇观而忽略故事本身，,0.1383,-1
也完全可以感受到片场中导演和制片人的无限撕扯，,0.4984,0
一查导演原来如此。,0.1757,-1
"制作人与导演夺权男主不满瞎指挥从片场出走：http://news.mtime.com/2019/04/12/1590864.html3.""地狱男爵""扑街男主回应：我真的尽力了。",,
导演应该很喜欢《巫师3》吧，,0.7782,1
导演之前专门拍重口恐怖Cult片的，,0.2975,-1
120分钟却感觉导演都没把故事说完整，,0.1506,-1
可惜不是我陀导演，,0.1761,-1
越往后看越能感受到导演的恶趣味，,0.1421,-1
（导演：好的）,0.3831,0
我就想说导演啊，,0.1801,-1
林导演真的把这个系列给玩透了。,0.1947,-1
这波演员导演制作人全都放弃了吧，,0.1604,-1
几个导演对设定的左右互搏根本无法让人对未来抱有希望。,0.2719,-1
编剧和导演都懒得伪装了，,0.1465,-1
导演是有多喜欢《黑暗骑士》系列……,0.7889,1
看得出导演对速激的感情，,0.7152,1
导演编剧借角色之口频繁的赤裸裸地对影迷进行嘲讽，,0.182,-1
顺便说李骏导演在北电这场QA大概是这三四年来我听过的最好的一场，,0.7481,1
李骏导演台风真好，,0.3801,0
李骏导演一直是个笨办法拍片的导演，,0.1472,-1
不知道是不是跟导演之前绝大多数作品都是电视剧相关。,0.289,-1
再优秀的电视剧导演，,0.6977,0
导演智商可能还落后观众呢，,0.1583,-1
观众就像是被导演按着头问了句：你知道茴香豆的“茴”字有多少种写法吗？,0.2177,-1
导演的水平实在堪忧，,0.1548,-1
我就想问问导演：你们凭什么这么对待一个看电影的观众？,0.2223,-1
导演自以为洞察世事，,0.3402,0
大好年华碰到的不是烂导演就是烂剧本。,0.1333,-1
总而言之和导演上部作品是一样的问题——毫无电影感。,0.1473,-1
愧对于导演系的出身，,0.2979,-1
但是导演居然选择提前剧透，,0.333,0
导演没那个功力就别整乱七八糟的叙事节奏，,0.1361,-1
看导演的采访，,0.2805,-1
很多导演都想通过影片彰显人性，,0.7616,1
但搞不懂导演为什么要搞个非线性叙事，,0.2028,-1
导演给影视专业的同学们拍了一道113分钟的改错题，,0.1635,-1
导演一些拍电视剧的低级手法带了进来，,0.1616,-1
而且就导演个人能力而言，,0.3406,0
"祝导演不被骂～片尾有彩蛋,",0.4066,0
比这个编剧+导演组合的上一部大银幕作品《惊天大逆转》强了十万倍，,0.4988,0
摸到了一个规律：如果导演和剧本不到位，,0.1767,-1
不过感谢导演，,0.4518,0
导演不仅缺少审美的才华与贯彻，,0.5406,0
而且李骏导演也更擅长拍电视剧。,0.2334,-1
但还好导演使用了双线叙事，,0.3545,0
剧作＞导演。,0.171,-1
期待一个更有才的导演来翻拍。,0.6652,0
导演太浮夸，,0.1507,-1
可惜被沙比导演拍成了搞笑片。,0.2477,-1
片子透出新生代导演的斗志。,0.3936,0
程小东导演真的很厉害，,0.1939,-1
我点想看的时候导演还是。,0.1675,-1
大部分时间都以为导演想拍的其实是《东成西就》，,0.1855,-1
而程小东作为动作指导出身的导演真的懒到连打斗都不咋设计的地步了，,0.1554,-1
看不出来导演到底想表达什么……,0.1437,-1
导演拼尽全力的各种骚操作都用上了，,0.2596,-1
导演在宽幅和视角上动了些心思。,0.5056,0
来标记才发现导演是大群的导演！,0.389,0
以及不久前的<双子杀手>和<星际探索>(要不是导演把控住了节奏和演员的个人魅力加持估计也要崩)，,0.4891,0
在这样不完美的导演首秀中，,0.1772,-1
不知道导演想表述个啥！,0.1548,-1
导演NoahHawley从电影借鉴挪用到美剧的新奇趣怪三板斧，,0.2588,-1
只能暂且说是导演的各种操作太刻意了吧，,0.2058,-1
导演万年夹带私货惯犯，,0.1491,-1
导演不断用声音介入去复杂单一场域，,0.2004,-1
没有太get导演想表达什么，,0.1946,-1
可是您挑剧本或者挑导演时要注意点啊，,0.2145,-1
这种意识流导演很容易把电影给玩脱了，,0.1692,-1
一旦导演准备开始扯淡顺带插播MV就拉成宽屏，,0.1394,-1
但导演显然并不满足。,0.1484,-1
《冰雪暴》导演+娜塔莉波曼的组合，,0.6966,0
但导演全程游离，,0.1546,-1
导演试图用着视觉方面的新奇体验掩盖对人物内心描绘的不足，,0.3615,0
若如今导演塑造人物只需要把他们弄成简单无脑的复读机来体现出内心的动荡，,0.4949,0
只是导演用来炫技装逼的工具罢了，,0.2268,-1
但遗憾的是导演的镜头从未松弛，,0.1781,-1
但是导演这个表现手法太意识流了吧！,0.1748,-1
导演学会到了那些廉价的动作戏桥段，,0.9191,1
导演又把魔爪伸向了中国了，,0.201,-1
（作为芬兰导演倒也可以理解）。,0.3232,0
这次导演估计怕惹太多麻烦把黑亚洲独裁那部分基本都不敢露出正脸。,0.5047,0
作为导演，,0.2132,-1
导演一定是个安卓用户，,0.2348,-1
半成品吧~如果第一部尚可称赞导演的想象力，,0.2965,-1
导演没换啊，,0.1497,-1
这导演属实不行。,0.1429,-1
整体故事框架我认为导演在模仿美队2，,0.9166,1
导演的镜头语言十分突出，,0.742,1
还有让女性导演讲述girlshelpgirls的女权东风，,0.5213,0
特别是屎一样的前半段以往单人片要么立角色（如铁人雷神系列&惊队奇异博士美队1）要么讲故事（美队23）但这部导演急于在一部超英商业片里加上自己的表达，,0.8248,1
这或许也正是导演所擅长的部分。,0.3886,0
导演的动作戏拍法调度有待改进。,0.3565,0
所以多一星给导演和演员。,0.1797,-1
漫威的特效组剧情组导演组全都经费欠缺,0.3165,0
导演要和谁比呢，,0.1778,-1
两位女导演都没导过这种工业化的超英片子，,0.3539,0
如果单靠这种商业素人导演一人之力是拍不出来的，,0.1556,-1
所以导演比的还是价值观，,0.398,0
至于那个小儿子还有编剧和导演我的建议是加入布鲁克林篮网,0.6533,0
看得出导演想把这个电影拍的有趣，,0.4911,0
可惜导演编剧只想草草了事，,0.1521,-1
好莱坞每个导演都在作品里夹带私货，,0.5282,0
东木是美国导演伊斯特伍德中国影迷在网上的称呼，,0.5568,0
本片是东木导演89岁时新拍的电影，,0.393,0
给大我一轮的老导演赞一句：奥利给！,0.7662,1
导演工作完成的如此轻松。,0.4303,0
完全是这样一位右翼的杰出导演才会有的笔触。,0.3929,0
可以想象这个本子交给韩国商业片导演或者文牧野们会呈现成什么样吗？,0.3476,0
因为还有东木这样的导演，,0.301,0
“骡子”自我正义感的情绪延伸到理查猪儿的形象更像是导演态度的一种投影，,0.3313,0
伊斯特伍德（团队）是古典好莱坞电影制片厂工业留下的最后一位职业导演（团队）。,0.7354,1
东木这样年纪的导演，,0.3121,0
导演的立场反应为对待不同媒介影像的态度，,0.1862,-1
什么时候影评人开始根据导演的政治立场来花式附会电影了？,0.2251,-1
然后逃离这儿…再次确认导演没什么才华，,0.1783,-1
老牛仔导演将一个左翼好莱坞刻薄嘲笑或是选择性忽略的群体代表拍得有血有肉让人共情，,0.4968,0
但是导演根本不在乎，,0.1532,-1
这也许就是为什么东木是我最喜欢的导演之一。,0.5302,0
明白导演想让观众看到一个小男孩成长为一个战士的蜕变，,0.4203,0
一看就是林超贤导演的手笔。,0.3647,0
陈凯歌加徐克加林超贤三大导演化身迈克尔•贝，,0.386,0
无论是多位导演联合执导的局面，,0.408,0
希望导演们能够结合好“花部”与“雅部”，,0.7754,1
没想到国内战争片的天花板居然是拍喜剧出身的冯小刚导演。,0.165,-1
陈凯歌导演不该是这个水平，,0.1574,-1
导演也是属实厉害。,0.2816,-1
后来一看导演有谁，,0.2673,-1
中国就没导演会拍战争戏吗？,0.1813,-1
三大导演齐上阵，,0.5485,0
三大导演陈凯歌、徐克、林超贤，,0.3901,0
我真的可以看到导演和演员对这部电影的用心，,0.6858,0
但是你确实是给超贤导演和徐克导演拖后腿了，,0.2655,-1
三个导演有在互相补足，,0.3944,0
或许不该找三个人来导演。,0.1752,-1
陈凯歌不愧是去竞选奥运开幕式导演能朗诵《闻官军收河南河北》的人，,0.3936,0
应该是凯歌导演拍的，,0.2372,-1
导演都想不明白为什么能赢，,0.208,-1
三位导演，,0.1791,-1
三个导演的风格不是很统一。,0.1588,-1
这也是联合导演造成的通病，,0.1648,-1
香港导演们，,0.345,0
这导演绝了！,0.1452,-1
看得出导演和演员投入了巨大的心力，,0.7612,1
可能导演想在下一部展现近乎绝望的战场和更惨烈的牺牲。,0.3666,0
三个导演各拍一部分，,0.1693,-1
最喜欢的两个场景1.七连第一次遇到美军在石头上静静趴着2.雷公带领炮连小分队在山坡伏击美军增援部队回头看看是哪一位导演出手。,0.8014,1
三位导演的风格很好的融合在一起，,0.7682,1
同样是三个导演小组，,0.1653,-1
不知道是不是陈凯歌导演的作用，,0.173,-1
三个导演融合的还行，,0.7492,1
。伽椰子和俊雄不会放过导演的,0.4095,0
没想到这么无聊..咒怨里惊吓的点导演一个到没get到，,0.141,-1
导演把“咒怨”的东西从里到外换了个遍仅仅是用片头的伽椰子一现告诉你这部电影属于“咒怨”，,0.1987,-1
90后导演尼古拉斯佩谢16年《母亲的双眼》，,0.3731,0
这一部换非亚洲导演这对怨鬼的审美直接美式三流化，,0.1769,-1
美国导演对日式恐怖的理解基本没有，,0.1946,-1
因为有老版蜘蛛侠三部曲导演萨姆莱米加持，,0.8258,1
导演你的良心不会痛吗？,0.1749,-1
导演真对得起你的名字，,0.1891,-1
话说导演好年轻。,0.344,0
但这傻逼导演真是太来气了，,0.1351,-1
导演尼古拉斯·佩谢在《母亲的双眼》中曾展现过的良好视听素养，,0.6954,0
06年的美版咒怨因为导演是日本人，,0.3031,0
导演前作那两部我都很喜欢啊！,0.8557,1
很多廉价无趣的jumpscare和bodyhorror导演也不聪明不自己吐槽制造笑点翻拍唯一恐怖之处就是打破了我童年安全机制理论：鬼都在日本不会出国,0.1548,-1
虽然本作导演已经极力模仿清水崇的多维时间共进叙事了，,0.5081,0
