特效做得有点省钱，,0.3024,0
从特效到场景都透着一股廉价的气息，,0.3234,0
尽管狗狗特效很假，,0.1326,-1
特效和画面还行。,0.7659,1
一星给特效，,0.1368,-1
美工、特效及科幻细节也给人以强烈的真实和硬核感。,0.8488,1
不过太空特效镜头是真的棒，,0.8404,1
然而在尼尔马歇尔把持下认真用心地让人恶心的特效化妆，,0.1393,-1
"拉丁裔女孩美得好有个性,尤其是翘翘的上嘴唇....新生儿形态的Hellboy萌萌大,我仔细看了,特效人员偷懒了,没有小鸡鸡.最后出场的几只巨型怪物,很亮眼,但出场时间太少了,不过瘾.",0.7188,1
有趣的设定爆炸的特效别问就是砍差一星不够混乱,0.2472,-1
投资太少特效就不提了，,0.138,-1
特效很棒，,0.8033,1
特效，,0.2215,-1
但在特效、场景布置、服化道等制作方面还是有一定水准的。,0.4348,0
但特效做的太差劲了，,0.131,-1
特效还行。,0.5822,0
特效透露着省钱，,0.264,-1
有做特效的钱用心打磨个剧本岂不美哉,0.1696,-1
地狱男爵被搞成五毛特效低级b级片，,0.169,-1
千篇一律的特效，,0.1528,-1
3/5同样玩特效飙血压讲笑话，,0.2921,-1
特效质量也足够。,0.5664,0
无一不土；2.进入古墓的特效，,0.1609,-1
墓区奇观被拍成了电视节目片头特效，,0.1567,-1
外加下墓穴那段让人无语的特效。,0.1401,-1
墓中特效好看,0.4804,0
墓室壁画特效部分明显借鉴了游戏《farcry》;片尾的摇滚版《沧海一声笑》有味道。,0.2814,-1
特效完全OK，,0.6183,0
青云山特效全景很美，,0.8228,1
特效做的还可以，,0.774,1
很喜欢这个特效唉，,0.6773,0
特效也不行,0.1381,-1
特效好吓人，,0.1436,-1
特效，,0.2215,-1
特效给力，,0.7982,1
特效辣眼睛。,0.1524,-1
特效其实还可以，,0.8043,1
特效和闹着玩儿似的，,0.1428,-1
服道化剧情特效真的让人一脸懵逼，,0.1409,-1
特效、搞笑段子、场景，,0.3201,0
倒是特效花功夫了，,0.1581,-1
明显是有钱了可以搞点生物特效了，,0.1656,-1
所以特效费了老大劲儿，,0.1605,-1
分数给美术和特效。,0.1797,-1
什么特效啊合理性啊剧情逻辑啊都他妈见鬼去吧，,0.133,-1
特效进步了，,0.3123,0
我的天!有生之年结果等到大学毕业才看到一般这种预告发出来等了好几年上映的片子多半是个辣鸡果不其然这部续集是真的不如前作当然特效进步了毕竟制作的经费不多能整出这样A级巨制的特效属实很强了但是剧情上面就太没有诚意了吧！,0.1572,-1
没有第一部的经验看第一部的时候总是能让人get到笑点而这部除了特效其他无感最后我只想说苏维埃牛逼,0.1557,-1
从特效场面和动作戏来看是个网大水准，,0.788,1
"这是一部用3毛烂俗剧情4毛配乐5毛布景6毛特效串烧起来的狂野恶意KUSO吐槽大杂烩…但其吐槽精彩程度,尤其是无节操黑苹果和乔帮主的段落足可载入史册！",0.1448,-1
特效比流浪地球差点,0.1788,-1
恶心俗套的特效妆化和垃圾剧情。,0.1295,-1
特效做的不错，,0.6525,0
特效不错。,0.6703,0
特效是有进步，,0.366,0
特效水平大概和流浪地球一个水平。,0.1537,-1
三颗星只给最后的自由落体特效,0.2729,-1
不仅特效粗糙，,0.1382,-1
个别几个特效让我一度怀疑这是个电视剧……,0.1453,-1
动作特效基本也是美队水准呀，,0.9283,1
漫威的特效组剧情组导演组全都经费欠缺,0.3165,0
就连打斗和特效也让人看了很无趣。,0.1382,-1
特效做的依旧很牛。,0.3486,0
除了特效好ip多一无是处，,0.15,-1
大概唯一好的就是特效了。,0.1882,-1
特效和故事结构都比想象中的好太多了演技倒是一般，,0.1632,-1
绝对可以算上经典之作非常独特的剧情lbj的演技完全在线特效太棒了！,0.8605,1
只能说特效是很好，,0.3064,0
你说好看吧特效那么棒动画化的人物也做得栩栩如生华纳兄弟还几乎allin了自己的所有王牌角色出来做彩蛋DC啊阿宝翠儿啊罗拉兔啊等等等等还有那么多篮球巨星成本足够诚意；但！,0.9311,1
特效变好了，,0.2065,-1
特效做的真好看！,0.7553,1
特效还行，,0.5824,0
果断逃离电影院....除了特效真的一无是处；只剩下特效堆砌，,0.1414,-1
特效的提升并不能给新版加分了。,0.1824,-1
特效更花哨，,0.3699,0
而当兔八哥这些熟悉的童年形象被3D化后再搭配上各种炫目特效也非常贴合游戏迷口味，,0.8768,1
这概率估计不会很大；4、电脑特效出戏。,0.1503,-1
后面战争场面的特效也是显得很粗糙，,0.1464,-1
虽然制作时间紧但特效超级震撼。,0.8127,1
特效塑料感极强，,0.7526,1
画面和特效真的惊得我无以复加，,0.2304,-1
从特效，,0.2731,-1
好在后面强大的战争画面和特效立住了抒情的前提。,0.7358,1
开头特效直接看傻眼剧情碎得我直接懵逼结尾看完到泪点三个小时哭不出来吴京是中国人的大男主吗？,0.1452,-1
战场身临其境的特效超级棒，,0.8585,1
特效低廉，,0.2861,-1
最低劣的特效，,0.1342,-1
特效和爆炸除了开头的舰炮齐射外真的称不上大制作，,0.2603,-1
导致人物性格没立足；结尾处理太差；特效一般，,0.1312,-1
结果开头的特效假的直接让人出戏。,0.1349,-1
特效做上去时间不够长，,0.1556,-1
音效和特效都特别的棒，,0.8745,1
但顶多在特效上算是高配版《金刚川》。,0.3908,0
特效是几毛钱，,0.143,-1
特效也太尬了，,0.134,-1
看特效的就别追求剧情，,0.1617,-1
看剧情的就别追求特效。,0.1589,-1
电脑特效真的太出戏了，,0.1656,-1
特效稍微差点意思，,0.1634,-1
特效没那么完美，,0.2063,-1
特效设计的血腥核突度尚可。,0.2443,-1
除了特效妆的部分以及林·沙烨奶奶的表演，,0.3657,0
但场面、特效、娱乐性上都有所升级，,0.3994,0
这些上世纪美漫早已玩烂的老梗还拿来当作影片特效炫技的前提。,0.2497,-1
特效很不错，,0.7557,1
6.魔法特效再上一层楼。,0.2004,-1
有这么两段特效处理气势磅礴，,0.6375,0
特效尚可一看，,0.3707,0
水中的特效镜头令人惊艳。,0.7588,1
特效做得真的太好看了，,0.777,1
showyourself更不行（那里特效很好，,0.1859,-1
想看特效分啊，,0.3039,0
怪兽的特效较差，,0.1314,-1
本片配乐和特效简直了(特别是配乐，,0.1791,-1
把特效做到这个级别，,0.1639,-1
特效场面很大，,0.1853,-1
让一群特效巨兽在那里打个昏天暗地，,0.1906,-1
大量的特效怪兽打斗不断冲击着观众的视觉神经，,0.1544,-1
怪兽特效量很大，,0.134,-1
以及将基多拉莫斯拉用工业特效做出来了，,0.3342,0
又是一部浪費特效的大片...劇情超中二，,0.143,-1
特效满分。,0.7577,1
一刷特效加分，,0.8701,1
不论打斗还是特效还不如第一部，,0.1776,-1
特效看得眼睛疼，,0.1439,-1
特效很不错，,0.7557,1
特效愈发惊艳，,0.7658,1
全靠特效与场面堆加，,0.3616,0
努力争取把特效看完。,0.3572,0
特效带感，,0.7077,1
没完没了的特效，,0.1422,-1
就为了看没有技巧没有视觉美感的纯特效？,0.2092,-1
特效炸裂，,0.1871,-1
特效并未得到预期中的升级，,0.2082,-1
除了工业光魔的特效不错外，,0.6191,0
也在热闹追逐与特效的铺垫下蔓延主题，,0.3637,0
特效可以噢好可爱,0.7357,1
特效还不错...:),0.378,0
虽然特效成果看着有点假，,0.1435,-1
索尼克特效形象重做加分不少，,0.464,0
老做这么弱智剧情掺和CG特效有没有意思啊，,0.1449,-1
浪费了特效、索尼克和金凯瑞,0.1556,-1
别跟我提特效，,0.153,-1
能撑起一部电影的内涵最重要的绝不是特效，,0.274,-1
画面特效也就一般吧……,0.1464,-1
特效，,0.2215,-1
在视觉特效、美术设计、动作指导等方面都有较高的完成度。,0.8115,1
美工和特效可以，,0.7281,1
国漫迄今为止最大的进步远不仅仅是精细的画面和炸裂的特效这些技术层面的东西，,0.9067,1
情绪跟不上特效。,0.1518,-1
反专制特效打击感强烈流畅光影效果中国韵律十足思想上走传统儒家思辩区别于迪士尼梦工厂等传统欧美大厂没有走抖机灵小故事的商业模板而是选择另辟蹊径的成人哲学思考不插科打诨烧钱烧出实实在在的画面最后预告片的水墨风预告片真的国漫，,0.9143,1
特效也不牛，,0.1413,-1
尤其不理解为什么要夸特效？,0.1487,-1
中国团队做出这样的特效真的不错了！,0.7643,1
特效场景多了，,0.3532,0
特效也做得不错。,0.748,1
连几十年前用五毛特效搭建出来的氛围都比不上。,0.1624,-1
特效也不错，,0.7315,1
而且还是低特效版，,0.194,-1
现在的电视剧无论服化道还是动作、特效、画质、调色都比它精良太多了。,0.8278,1
就是特效太不走心了其他配角太丑了。,0.1374,-1
特效也行，,0.3047,0
虽然奇情＋特效＋IP招牌足够有效能赚回分账票房，,0.385,0
五毛特效也很感人😂,0.7177,1
删掉西毒意念驭蛇的白痴特效，,0.1474,-1
特效五毛到震惊……,0.2506,-1
从剧作到特效，,0.2385,-1
快手配乐和抖音特效不做评价，,0.1773,-1
特效太差了，,0.1305,-1
可惜特效比较露怯，,0.1635,-1
外星人特效也不太行，,0.1435,-1
除了花里胡哨的特效外，,0.2401,-1
后半段的大决战在特效上也是乏善可陈，,0.1447,-1
特效也没多炸裂。,,
尽管特效捉襟见肘。,0.193,-1
特效廉价，,0.7352,1
可惜这特效了，,0.1488,-1
怪物特效还很五毛，,0.134,-1
廉价的化妆与特效，,0.5775,0
特效做到这个份上也是可以的，,0.3954,0
五毛特效,0.1513,-1
无论是叙事还是特效都比较一般，,0.17,-1
特效质感也太差，,0.1317,-1
弱情节强特效，,0.1549,-1
特效多少有点令人尴尬。,0.1344,-1
偶尔还跳出点分屏特效歌舞之类的提神段落。,0.3893,0
当我看到男女主坐在犹如qq视频特效般的雪花下浪漫的时候，,0.403,0
雪花效果三毛特效？,0.1493,-1
雪居然是后期特效P的，,0.2292,-1
赌五毛雪花戏是特效,0.1716,-1
这雪花的五毛特效。,0.1528,-1
！雪花特效堪比ab抠图，,0.1777,-1
1.从特效和技术上讲，,0.3608,0
6.科幻特效技术有了巨大进步，,0.7601,1
最后表扬一下片尾的《流浪地球》小说的特效，,0.3735,0
电影剧本、特效都很扎实，,0.7827,1
特效满分，,0.78,1
预算有限但特效很真。,0.2766,-1
本以为特效会有亮眼的地方，,0.2309,-1
网上打分高大概是因为特效吧。,0.166,-1
只看到国产电影最高水准的特效。,0.3846,0
这部电影只能证明我们的特效起步了，,0.1893,-1
特效确实没话说，,0.2068,-1
本应三分是全给特效的。,0.1594,-1
《流浪地球》还没解决的问题：1.特效与视听语言的结合问题。,0.1914,-1
特效会做了，,0.1879,-1
特效三星算正常，,0.268,-1
特效粗糙，,0.1319,-1
特效部分也很扎实，,0.7825,1
纯粹就是一个砸钱的工业特效大片，,0.138,-1
毕竟起码特效水平是上去了，,0.1538,-1
特效够震撼，,0.8022,1
评分绝大部分给画面特效。,0.2339,-1
特效上的确不算尴尬了，,0.1343,-1
能有部特效还看得过去的硬科幻国产片是值得鼓励的，,0.7515,1
完全不输好莱坞的后期特效。,0.1733,-1
美术、特效一大进步，,0.7637,1
过多展现特效，,0.1819,-1
从世界观打造和特效来说比预期好太多，,0.7376,1
特效没什么好挑剔的，,0.2011,-1
但科幻电影也不是只有特效吧。,0.1603,-1
建構世界和特效上看得出非常用心；然而「戲」和「人物」卻都處理得欠佳：這麼多人的群戲，,0.2951,-1
那么这部电影确实在特效上做到国内目前为止的最好。,,
请各位扪心自问里面的特效，,0.1786,-1
特效，,0.2215,-1
特效做得蛮好的，,0.7696,1
视觉特效尤其出彩，,0.7973,1
特效营造的末日奇观令人叹服，,0.3751,0
特效确实值得赞，,0.7774,1
特效不错，,0.5881,0
设定、特效、画面。,0.7126,1
特效质感差，,0.1312,-1
渣特效，,0.1382,-1
特效不错剧情硬伤,0.1558,-1
特效假，,0.1342,-1
特效看上去宏大却显得空洞廉价，,0.148,-1
这部电影证明了——1、中国导演在技术层面完全有能力拍出不逊色于好莱坞科幻大片的特效场面。,0.2268,-1
特效还行，,0.5824,0
特效也还不错，,0.743,1
至少在这部电影里所有人都是在认真演、认真导、认真拍摄、认真准备道具、认真制作特效，,0.4297,0
国内特效，,0.3523,0
硬不起来的…【想夸一句特效的确拿得出去结果看到字幕一大片Weta工作人员名单，,0.1475,-1
特效很好但剧情真的太烂。,0.1301,-1
蒙层雾的特效可能能糊弄很多人，,0.1429,-1
但是电影工业又不止于特效，,0.1549,-1
渣特效，,0.1382,-1
鬼怪造型特效做的都挺惊艳的，,0.1751,-1
特效部分还行，,0.453,0
特效抠脚，,0.1456,-1
中间的部分特效。,0.17,-1
特效总会放一个巨大的求根公式呢？,0.2412,-1
两毛钱特效加上老套剧情，,0.137,-1
更别说那辣眼睛的五毛特效。,0.1505,-1
除了还大致在线的特效打斗&枪战。,0.4948,0
虽然有小说加持但片子是真的说不通不是每部没表情耍帅装酷配上枪炮爆炸的特效就可以称为商业片卖钱老式的政治阴谋论和完全没有落脚点的角色塑造真的没有可观赏性露比罗斯在演技上一直突破不了即使够帅也还是花瓶更别提没有记忆点的年轻男主了,0.1992,-1
特效妆水平也不行。,0.1449,-1
让周迅特效化妆后分饰两角，,0.2801,-1
后来发现是为了区分两角的特效妆。,0.2196,-1
一是人家的战争戏制作水平和视觉特效更为成熟，,0.3472,0
本片在大场面和特效上依旧有不少看点，,0.3879,0
开头特效比较差，,0.133,-1
看起来火爆刺激的动作戏全都是用特效堆出来的，,0.5988,0
特效是真的好水上飞机的那一场足够优秀，,0.6438,0
在烧钱的实景+特效加持下，,0.3842,0
特效把控更为成熟。,0.2195,-1
道具和特效融合的完成度相当高，,0.7494,1
油腻的特效镜头夹杂着生硬的台词，,0.1422,-1
各种假到离谱的特效镜头差点给我看吐了。,0.1316,-1
开头第一场救援戏的特效还有些假。,0.1501,-1
特效场景一眼看假，,0.1361,-1
开头特效是不是没给够钱啊？,0.1576,-1
四次发生于不同场景下的救援得益于特效的加持产出了宛若临场的视觉冲击，,0.4442,0
开头要不是那特效不然我还以为是深海浩劫。,0.1774,-1
一开场的五毛特效海上钻井救援假得十分劝退，,0.1459,-1
即使某些地方特效很明显；生硬的文戏，,0.1407,-1
等了一年的电影没有让人失望剧情其实很简单或者可以说是老套但胜在节奏快全程非常紧张特效配乐和演员的演技相得益彰观者随着主角的视角进入剧情有IMAX和特效加持犹如身临其境,0.803,1
虽然特效水准可圈可点，,0.2937,-1
加上特效比较假，,0.1388,-1
大场面大爆破精特效快节奏，,0.8682,1
特效逼真，,0.7448,1
中间强塞几场特效场面。,0.1984,-1
专业性和特效很强！,0.7827,1
开篇第一段特效太流浪地球了毫无真实感，,0.1484,-1
特效8太假了,0.1363,-1
真的用在了特效上？,0.1665,-1
实景与特效差别太大了。,0.14,-1
特效0分！,0.1351,-1
是因为疫情导致资金短缺所以特效做得人都变形五毛都不值得是吗？,0.14,-1
1星给场景和特效,0.1438,-1
就可以拥有特效，,0.3476,0
才能拥有特效。,0.3515,0
雪崩和沙漠的特效更是一塌糊涂，,0.1435,-1
故事、特效、装发、建筑，,0.5249,0
无论是剧情还是特效都是二十年前的水平，,0.2134,-1
蒲松龄画布特效的恐怖支配。,0.2449,-1
五块钱特效，,0.2472,-1
开头龙王特效和结尾给孩子们讲故事是《神探蒲松龄》。,0.2536,-1
9.9的特效。,0.1863,-1
这种从海报字体到剧本特效一以贯之的谜之审美放在三十年前也许会有人买账吧,0.3152,0
郭敬明特效，,0.1828,-1
特效要宏大，,0.4447,0
各种特效场面和陌生脸，,0.151,-1
但特效以及成龙大哥跟施瓦辛格的世纪对决动作场面还是比较有看点的,0.8112,1
不过实力演绎了什么叫“一大波掉粉”的特效。,0.1826,-1
不过特效还可以。,0.341,0
观众们在忍受了两小时姚星彤的破烂演技、自以为是的中华文化输出、糟糕的译制国语台词、威亚痕迹明显的武打场面、烂到极致的剧本、平平无奇的特效、云里雾里的设定以及过程中的生理不适感之外，,0.1322,-1
特效没得说。,0.1746,-1
毕竟特效啥的也还看得过去看得出来是大制作，,0.2642,-1
特效场面也不算多，,0.1942,-1
特效还是不错的，,0.5727,0
东西混合的魔幻剧情和特效，,0.1829,-1
特效扎眼。,0.5873,0
如果电影特效更好那就不错了！,0.7559,1
你说特效也不错，,0.4527,0
剧情无脑漏洞百出；特效不够逼真；演员角色塑造跟木偶戏一样僵硬（成龙大哥除外）；奇幻电影的插曲竟然像极了晚会大合唱；最最最折磨人的是国语配音，,0.2208,-1
不过最后黑熊特效做的是真不错，,0.85,1
特效还不错，,0.4758,0
特效还是挺酷的...,0.5326,0
特效差。,0.1321,-1
3星剧情还行特效不错,0.5166,0
要不是偶尔有几个超能力特效出来，,0.2628,-1
特效挽回点分数。,0.1605,-1
后半段特效加持酷得不行，,0.2202,-1
单薄的故事显得特效充足，,0.6861,0
一些段落草的特效有些假，,0.1458,-1
高草丛间俯视特效加分。,0.741,1
草的特效有点假。,0.1359,-1
还是有一点点视觉特效的。,0.2781,-1
剧情需要反复观看斟酌才能推敲完整但个人觉得特效和画面已经做得很不错演员也挺卖力演出设定新颖还是值得鼓励下！,0.8277,1
1个多小时能讲完的东西居然用了2个半小时；不论场景还是道具特效拍摄手法都让我不敢相信这是2019年的电影；剧情漏洞一大堆，,0.1361,-1
特效不错，,0.5881,0
除了特效，,0.1927,-1
也可以说除了特效，,0.2569,-1
韩国班底的特效缺陷很明显本就是个情窦初开的故事硬要配一个扁平毫无说服力的末世世界观小分队还不如中国特供环太平洋,0.1735,-1
半星特效（特效还比不上半年前小破球特效），,0.1415,-1
这颗星给特效公司，,0.1454,-1
画面、特效和上海沉没能看、可喜。,0.6982,0
特效——我求您别贴着「流浪地球」宣传了，,0.198,-1
特效无细节，,0.1442,-1
但对于其中的特效还是很佩服的。,0.6923,0
特效和形式跟《变形金刚》都没可比性，,0.163,-1
特效马马虎虎，,0.2027,-1
特效和配乐的品味都很低。,0.1477,-1
特效真的真的贼棒，,0.5795,0
特效完全可以！,0.5391,0
除了特效就是绿幕前摆摆动作+鹿晗画外音独白，,0.2449,-1
最需要夸赞的就是特效，,0.3759,0
一看就知道是特效。,0.1669,-1
1.上海堡垒电影特效实在太炫酷，,0.7998,1
特效满分！,0.816,1
其实特效还不错啦,0.4756,0
全片最大的亮点可能就是特效还好一些吧，,0.3611,0
不过如果放在现在国产电影的特效程度上来讲也算是中高等，,0.4142,0
特效也不是一个级别的。,0.1398,-1
影片的特效也是灾难级别，,0.1471,-1
就被利用着拿来吹已经2019年的中国科幻特效？,0.1937,-1
这次《上海堡垒》是真的失败首先特效不过关，,0.1504,-1
但现在看特效根本不过关，,0.1567,-1
有些特效还可以，,0.3682,0
用特效做点拿来主义的武器、建筑，,0.3456,0
流浪地球让我看到了中国特效的进步，,0.3905,0
上海堡垒让我看到了韩国特效的退步！,0.1486,-1
特效不错，,0.5881,0
很大程度来自将科幻和爱情强制缝合于一体的故事、没有化学反应却占大量篇幅的感情线、大幅波动在还行到拙劣之间的特效水准、男主角比某晓明还烂的表演。,0.1395,-1
特效挺好的，,0.7799,1
